dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_usinaplanejamento;id_subsistema;nom_subsistema;nom_usina;val_cvu
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;97;SE;Sudeste/Centro-Oeste;CUBATAO;356.45
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;238;SE;Sudeste/Centro-Oeste;UTE GNA II;464.08
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;211;SE;Sudeste/Centro-Oeste;BAIXADA FL;482.92
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;86;SE;Sudeste/Centro-Oeste;SANTA CRUZ;488.96
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;246;SE;Sudeste/Centro-Oeste;KARKEY 019;730.8
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;245;SE;Sudeste/Centro-Oeste;KARKEY 013;730.8
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;68;SE;Sudeste/Centro-Oeste;TRES LAGOA;825.23
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;12;SE;Sudeste/Centro-Oeste;CUIABA CC;859.98
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;249;SE;Sudeste/Centro-Oeste;PORSUD I;862.73
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;250;SE;Sudeste/Centro-Oeste;PORSUD II;864.22
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;334;SE;Sudeste/Centro-Oeste;W.ARJONA;874.61
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;63;SE;Sudeste/Centro-Oeste;AUR.CHAVES;874.88
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;47;SE;Sudeste/Centro-Oeste;TERMORIO;876.22
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;15;SE;Sudeste/Centro-Oeste;LUIZORMELO;941.79
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;137;SE;Sudeste/Centro-Oeste;UTE GNA I;956.16
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;60;SE;Sudeste/Centro-Oeste;NORTEFLU;966.92
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;251;SE;Sudeste/Centro-Oeste;POVOACAO I;986.05
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;49;SE;Sudeste/Centro-Oeste;VIANA;990.61
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;90;SE;Sudeste/Centro-Oeste;M.LAGO;1066.66
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;253;SE;Sudeste/Centro-Oeste;VIANA I;1124.32
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;62;SE;Sudeste/Centro-Oeste;SEROPEDICA;1136.9
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;54;SE;Sudeste/Centro-Oeste;JUIZ DE FO;1146.82
2026-02-07;2026-02-13;2026;2;1;PMO Fevereiro 2026 - Revisão 1;110;SE;Sudeste/Centro-Oeste;FGASPARIAN;1379.23
